Path Way,File Name,Camera,Datetime,Width,Height,Depth,Defect Type,xmin,ymin,xmax,ymax,Score
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T105627.xml,top_surface_211202T105627.xml,top_surface,2021-12-02  05:06:27,670,7990,1,Crack-outoffocus,564,6854,633,6883,0.99924963712692
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T105720.xml,top_surface_211202T105720.xml,top_surface,2021-12-02  05:07:20,670,7990,1,Crack-minor,408,348,458,378,0.99970918893814
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T105806.xml,top_surface_211202T105806.xml,top_surface,2021-12-02  05:08:06,670,7990,1,Crack-minor,574,1372,621,1401,0.96161180734634
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T105924.xml,top_surface_211202T105924.xml,top_surface,2021-12-02  05:09:24,670,7990,1,Crack-minor,399,422,455,448,0.99993991851807
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110154.xml,top_surface_211202T110154.xml,top_surface,2021-12-02  10:15:04,670,7990,1,Crack-minor,436,1191,489,1217,0.99963057041168
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110322.xml,top_surface_211202T110322.xml,top_surface,2021-12-02  10:32:02,670,7990,1,Crack-minor,423,6764,474,6785,0.97135180234909
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110457.xml,top_surface_211202T110457.xml,top_surface,2021-12-02  10:45:07,670,7990,1,Crack-minor,566,1321,617,1340,0.99832683801651
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110457.xml,top_surface_211202T110457.xml,top_surface,2021-12-02  10:45:07,670,7990,1,Crack-minor,584,7414,631,7451,0.99410492181778
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110553.xml,top_surface_211202T110553.xml,top_surface,2021-12-02  10:55:03,670,7990,1,Crack-minor,454,5763,494,5791,0.99697494506836
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110553.xml,top_surface_211202T110553.xml,top_surface,2021-12-02  10:55:03,670,7990,1,Crack-minor,389,5681,454,5709,0.98964577913284
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110553.xml,top_surface_211202T110553.xml,top_surface,2021-12-02  10:55:03,670,7990,1,Crack-minor,460,2985,522,3014,0.65226513147354
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110710.xml,top_surface_211202T110710.xml,top_surface,2021-12-02  10:07:10,670,7990,1,Crack,300,4739,322,4791,0.96080666780472
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110710.xml,top_surface_211202T110710.xml,top_surface,2021-12-02  10:07:10,670,7990,1,Crack-minor,604,4810,663,4831,0.62395185232162
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110800.xml,top_surface_211202T110800.xml,top_surface,2021-12-02  10:08:00,670,7990,1,Crack-outoffocus,510,5776,625,5803,0.99810093641281
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110852.xml,top_surface_211202T110852.xml,top_surface,2021-12-02  10:08:52,670,7990,1,Crack-minor,428,3106,485,3131,0.99866914749146
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T110949.xml,top_surface_211202T110949.xml,top_surface,2021-12-02  10:09:49,670,7990,1,Crack-outoffocus,587,3075,666,3109,0.99943166971207
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111020.xml,top_surface_211202T111020.xml,top_surface,2021-12-02  11:02:00,670,7990,1,Crack-minor,286,3580,310,3646,0.95637094974518
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111043.xml,top_surface_211202T111043.xml,top_surface,2021-12-02  11:04:03,670,7990,1,Crack-minor,409,3039,477,3065,0.99724787473679
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111043.xml,top_surface_211202T111043.xml,top_surface,2021-12-02  11:04:03,670,7990,1,Crack-minor,611,4804,663,4840,0.87972986698151
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111147.xml,top_surface_211202T111147.xml,top_surface,2021-12-02  11:14:07,670,7990,1,Crack-minor,423,4872,475,4892,0.99868839979172
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111623.xml,top_surface_211202T111623.xml,top_surface,2021-12-02  11:06:23,670,7990,1,Crack-minor,271,7419,298,7487,0.99972301721573
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111623.xml,top_surface_211202T111623.xml,top_surface,2021-12-02  11:06:23,670,7990,1,Crack-outoffocus,535,2637,580,2661,0.99946993589401
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111623.xml,top_surface_211202T111623.xml,top_surface,2021-12-02  11:06:23,670,7990,1,Crack-minor,605,5381,654,5404,0.96689420938492
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111710.xml,top_surface_211202T111710.xml,top_surface,2021-12-02  11:07:10,670,7990,1,Crack,571,335,648,355,0.97455763816833
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111728.xml,top_surface_211202T111728.xml,top_surface,2021-12-02  11:07:28,670,7990,1,Crack,267,541,284,618,0.99982672929764
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111813.xml,top_surface_211202T111813.xml,top_surface,2021-12-02  11:08:13,670,7990,1,Crack-minor,277,7411,299,7476,0.99648594856262
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T111852.xml,top_surface_211202T111852.xml,top_surface,2021-12-02  11:08:52,670,7990,1,Crack-minor,416,2241,472,2266,0.99929261207581
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T112051.xml,top_surface_211202T112051.xml,top_surface,2021-12-02  12:05:01,670,7990,1,Crack,349,3265,368,3332,0.9996509552002
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T112058.xml,top_surface_211202T112058.xml,top_surface,2021-12-02  12:05:08,670,7990,1,Crack-minor,570,1343,616,1369,0.99304330348969
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T112404.xml,top_surface_211202T112404.xml,top_surface,2021-12-02  12:40:04,670,7990,1,Crack-minor,395,421,458,449,0.95860624313354
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T112404.xml,top_surface_211202T112404.xml,top_surface,2021-12-02  12:40:04,670,7990,1,Crack-minor,607,4851,668,4876,0.69116389751434
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T112653.xml,top_surface_211202T112653.xml,top_surface,2021-12-02  12:06:53,670,7990,1,Crack-minor,431,2145,490,2171,0.98513042926788
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T113228.xml,top_surface_211202T113228.xml,top_surface,2021-12-02  13:22:08,670,7990,1,Crack-minor,416,2335,476,2358,0.960728764534
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T113253.xml,top_surface_211202T113253.xml,top_surface,2021-12-02  13:25:03,670,7990,1,Crack-minor,425,6798,477,6828,0.98525071144104
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T113555.xml,top_surface_211202T113555.xml,top_surface,2021-12-02  13:55:05,670,7990,1,Crack-minor,429,3086,479,3109,0.97309893369675
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T113807.xml,top_surface_211202T113807.xml,top_surface,2021-12-02  13:08:07,670,7990,1,Crack,330,2857,359,2932,0.99993288516998
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T113846.xml,top_surface_211202T113846.xml,top_surface,2021-12-02  13:08:46,670,7990,1,Crack-minor,425,3058,476,3088,0.99762481451035
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T113932.xml,top_surface_211202T113932.xml,top_surface,2021-12-02  13:09:32,670,7990,1,Crack-minor,430,3826,491,3854,0.99984121322632
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T113932.xml,top_surface_211202T113932.xml,top_surface,2021-12-02  13:09:32,670,7990,1,Crack-minor,611,3199,659,3220,0.93790370225906
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114138.xml,top_surface_211202T114138.xml,top_surface,2021-12-02  14:13:08,670,7990,1,Crack-minor,376,1267,439,1298,0.97253835201263
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114202.xml,top_surface_211202T114202.xml,top_surface,2021-12-02  14:20:02,670,7990,1,Crack-outoffocus,520,2328,610,2357,0.99083381891251
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114208.xml,top_surface_211202T114208.xml,top_surface,2021-12-02  14:20:08,670,7990,1,Crack-minor,395,6479,461,6506,0.99980622529984
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114208.xml,top_surface_211202T114208.xml,top_surface,2021-12-02  14:20:08,670,7990,1,Crack-minor,594,1213,646,1243,0.97763192653656
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114406.xml,top_surface_211202T114406.xml,top_surface,2021-12-02  14:40:06,670,7990,1,Crack-minor,584,724,660,748,0.98689991235733
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114406.xml,top_surface_211202T114406.xml,top_surface,2021-12-02  14:40:06,670,7990,1,Crack-minor,412,6615,462,6640,0.98112684488297
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114414.xml,top_surface_211202T114414.xml,top_surface,2021-12-02  14:41:04,670,7990,1,Crack-outoffocus,528,7445,632,7475,0.99970477819443
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114436.xml,top_surface_211202T114436.xml,top_surface,2021-12-02  14:43:06,670,7990,1,Crack-minor,422,2017,486,2044,0.96851515769958
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114612.xml,top_surface_211202T114612.xml,top_surface,2021-12-02  14:06:12,670,7990,1,Crack-minor,399,7710,463,7738,0.99939846992493
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114651.xml,top_surface_211202T114651.xml,top_surface,2021-12-02  14:06:51,670,7990,1,Crack-minor,596,4629,646,4660,0.99403655529022
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114849.xml,top_surface_211202T114849.xml,top_surface,2021-12-02  14:08:49,670,7990,1,Crack,353,1674,380,1739,0.99083650112152
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T114913.xml,top_surface_211202T114913.xml,top_surface,2021-12-02  14:09:13,670,7990,1,Crack-minor,444,3885,507,3911,0.9759373664856
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T115006.xml,top_surface_211202T115006.xml,top_surface,2021-12-02  15:00:06,670,7990,1,Crack,334,4328,357,4368,0.99505519866943
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T115006.xml,top_surface_211202T115006.xml,top_surface,2021-12-02  15:00:06,670,7990,1,Crack,354,4349,375,4422,0.68945217132568
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T115116.xml,top_surface_211202T115116.xml,top_surface,2021-12-02  15:11:06,670,7990,1,Crack-minor,440,3073,489,3097,0.99697601795197
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T115116.xml,top_surface_211202T115116.xml,top_surface,2021-12-02  15:11:06,670,7990,1,Crack-minor,412,5634,472,5660,0.97565621137619
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T115116.xml,top_surface_211202T115116.xml,top_surface,2021-12-02  15:11:06,670,7990,1,Crack-minor,428,2050,488,2076,0.82884830236435
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T115205.xml,top_surface_211202T115205.xml,top_surface,2021-12-02  15:20:05,670,7990,1,Crack-minor,449,3931,502,3954,0.99989354610443
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T115515.xml,top_surface_211202T115515.xml,top_surface,2021-12-02  15:51:05,670,7990,1,Crack-minor,418,4714,478,4749,0.99649757146835
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T115523.xml,top_surface_211202T115523.xml,top_surface,2021-12-02  15:52:03,670,7990,1,Crack-minor,418,5046,468,5078,0.99699956178665
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T115609.xml,top_surface_211202T115609.xml,top_surface,2021-12-02  15:06:09,670,7990,1,Crack-minor,593,4606,646,4626,0.96767318248749
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T115933.xml,top_surface_211202T115933.xml,top_surface,2021-12-02  15:09:33,670,7990,1,Crack-minor,389,5825,463,5856,0.98996931314468
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T120028.xml,top_surface_211202T120028.xml,top_surface,2021-12-02  20:02:08,670,7990,1,Crack-minor,430,2930,492,2955,0.99436897039413
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T120117.xml,top_surface_211202T120117.xml,top_surface,2021-12-02  20:11:07,670,7990,1,Crack-minor,398,2228,453,2253,0.95367300510406
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T120205.xml,top_surface_211202T120205.xml,top_surface,2021-12-02  20:20:05,670,7990,1,Crack-minor,380,1004,447,1041,0.99979728460312
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T120212.xml,top_surface_211202T120212.xml,top_surface,2021-12-02  20:21:02,670,7990,1,Crack-minor,510,2742,567,2767,0.97140753269196
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T120212.xml,top_surface_211202T120212.xml,top_surface,2021-12-02  20:21:02,670,7990,1,Crack-minor,295,686,317,723,0.76760280132294
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T120252.xml,top_surface_211202T120252.xml,top_surface,2021-12-02  20:25:02,670,7990,1,Crack-minor,380,1374,439,1414,0.96120971441269
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T120316.xml,top_surface_211202T120316.xml,top_surface,2021-12-02  20:31:06,670,7990,1,Crack-minor,380,374,438,402,0.99377572536469
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T123941.xml,top_surface_211202T123941.xml,top_surface,2021-12-02  23:09:41,670,7990,1,Crack-minor,585,943,659,966,0.96991300582886
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124309.xml,top_surface_211202T124309.xml,top_surface,2021-12-02  02:43:09,670,7990,1,Crack,298,1981,318,2045,0.99980312585831
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124332.xml,top_surface_211202T124332.xml,top_surface,2021-12-02  02:43:32,670,7990,1,Crack-minor,604,2571,655,2589,0.99074649810791
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124358.xml,top_surface_211202T124358.xml,top_surface,2021-12-02  02:43:58,670,7990,1,Crack-minor,419,3021,476,3048,0.9940060377121
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124420.xml,top_surface_211202T124420.xml,top_surface,2021-12-02  02:44:20,670,7990,1,Crack-minor,408,5606,471,5641,0.97885954380035
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124628.xml,top_surface_211202T124628.xml,top_surface,2021-12-02  02:46:28,670,7990,1,Crack-minor,382,377,441,402,0.99989008903503
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124716.xml,top_surface_211202T124716.xml,top_surface,2021-12-02  02:47:16,670,7990,1,Crack-minor,595,4607,645,4627,0.98833829164505
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124716.xml,top_surface_211202T124716.xml,top_surface,2021-12-02  02:47:16,670,7990,1,Crack-outoffocus,518,7208,565,7228,0.96789485216141
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124748.xml,top_surface_211202T124748.xml,top_surface,2021-12-02  02:47:48,670,7990,1,Crack-minor,430,2938,491,2967,0.99990689754486
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124748.xml,top_surface_211202T124748.xml,top_surface,2021-12-02  02:47:48,670,7990,1,Crack-minor,422,4720,484,4754,0.98325228691101
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124830.xml,top_surface_211202T124830.xml,top_surface,2021-12-02  02:48:30,670,7990,1,Crack,319,6902,338,6961,0.96490675210953
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124854.xml,top_surface_211202T124854.xml,top_surface,2021-12-02  02:48:54,670,7990,1,Crack-minor,440,6742,488,6770,0.99055743217468
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124900.xml,top_surface_211202T124900.xml,top_surface,2021-12-02  02:49:00,670,7990,1,Crack-minor,569,6597,618,6630,0.97522640228271
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T124917.xml,top_surface_211202T124917.xml,top_surface,2021-12-02  02:49:17,670,7990,1,Crack-minor,436,3884,501,3909,0.97564315795898
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T125138.xml,top_surface_211202T125138.xml,top_surface,2021-12-02  02:51:38,670,7990,1,Crack-minor,596,4629,648,4655,0.97494739294052
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T125257.xml,top_surface_211202T125257.xml,top_surface,2021-12-02  02:52:57,670,7990,1,Crack-minor,437,6733,489,6756,0.99151331186295
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T125641.xml,top_surface_211202T125641.xml,top_surface,2021-12-02  02:56:41,670,7990,1,Crack-minor,435,3976,494,4000,0.99952840805054
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T125955.xml,top_surface_211202T125955.xml,top_surface,2021-12-02  02:59:55,670,7990,1,Crack-outoffocus,563,4691,658,4720,0.98694568872452
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T130019.xml,top_surface_211202T130019.xml,top_surface,2021-12-02  03:00:19,670,7990,1,Crack-minor,426,4870,479,4891,0.99960380792618
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T130118.xml,top_surface_211202T130118.xml,top_surface,2021-12-02  03:01:18,670,7990,1,Crack,320,5135,339,5198,0.99995923042297
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T130157.xml,top_surface_211202T130157.xml,top_surface,2021-12-02  03:01:57,670,7990,1,Crack,509,3731,555,3770,0.99997878074646
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T130157.xml,top_surface_211202T130157.xml,top_surface,2021-12-02  03:01:57,670,7990,1,Crack-minor,383,237,459,263,0.99528235197067
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T130306.xml,top_surface_211202T130306.xml,top_surface,2021-12-02  03:03:06,670,7990,1,Crack,316,3821,333,3887,0.99930691719055
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T130315.xml,top_surface_211202T130315.xml,top_surface,2021-12-02  03:03:15,670,7990,1,Crack-outoffocus,531,5239,625,5266,0.99472069740295
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T131214.xml,top_surface_211202T131214.xml,top_surface,2021-12-02  03:12:14,670,7990,1,Crack-minor,437,1209,485,1231,0.99873560667038
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T131236.xml,top_surface_211202T131236.xml,top_surface,2021-12-02  03:12:36,670,7990,1,Crack-minor,249,1188,275,1238,0.99991977214813
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T131307.xml,top_surface_211202T131307.xml,top_surface,2021-12-02  03:13:07,670,7990,1,Crack-minor,392,415,459,436,0.99916839599609
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T131435.xml,top_surface_211202T131435.xml,top_surface,2021-12-02  03:14:35,670,7990,1,Crack-minor,441,1251,494,1276,0.99970930814743
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T131435.xml,top_surface_211202T131435.xml,top_surface,2021-12-02  03:14:35,670,7990,1,Crack-outoffocus,526,222,626,245,0.99852329492569
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T131740.xml,top_surface_211202T131740.xml,top_surface,2021-12-02  03:17:40,670,7990,1,Crack-minor,267,2863,291,2923,0.97189503908157
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T131933.xml,top_surface_211202T131933.xml,top_surface,2021-12-02  03:19:33,670,7990,1,Crack-minor,583,621,634,656,0.99392539262772
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T132241.xml,top_surface_211202T132241.xml,top_surface,2021-12-02  03:22:41,670,7990,1,Crack-minor,413,1115,481,1140,0.9989550113678
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T132533.xml,top_surface_211202T132533.xml,top_surface,2021-12-02  03:25:33,670,7990,1,Crack-minor,461,5762,520,5785,0.99978750944138
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T132619.xml,top_surface_211202T132619.xml,top_surface,2021-12-02  03:26:19,670,7990,1,Crack-minor,439,3902,490,3930,0.98788607120514
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T132715.xml,top_surface_211202T132715.xml,top_surface,2021-12-02  03:27:15,670,7990,1,Crack-outoffocus,536,3422,635,3451,0.99282258749008
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T132930.xml,top_surface_211202T132930.xml,top_surface,2021-12-02  03:29:30,670,7990,1,Crack-minor,383,7569,440,7602,0.99995839595795
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T133103.xml,top_surface_211202T133103.xml,top_surface,2021-12-02  03:31:03,670,7990,1,Crack-outoffocus,553,1445,619,1470,0.99695348739624
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T133204.xml,top_surface_211202T133204.xml,top_surface,2021-12-02  03:32:04,670,7990,1,Crack-minor,288,5656,315,5706,0.99869352579117
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T133219.xml,top_surface_211202T133219.xml,top_surface,2021-12-02  03:32:19,670,7990,1,Crack,332,4232,353,4290,0.99905306100845
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T133345.xml,top_surface_211202T133345.xml,top_surface,2021-12-02  03:33:45,670,7990,1,Crack-minor,597,3329,645,3354,0.99242532253265
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T133410.xml,top_surface_211202T133410.xml,top_surface,2021-12-02  03:34:10,670,7990,1,Crack-minor,421,2239,475,2261,0.98693233728409
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T133529.xml,top_surface_211202T133529.xml,top_surface,2021-12-02  03:35:29,670,7990,1,Crack,444,7176,485,7204,0.96858137845993
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T133703.xml,top_surface_211202T133703.xml,top_surface,2021-12-02  03:37:03,670,7990,1,Crack-outoffocus,522,302,621,323,0.96807658672333
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T133828.xml,top_surface_211202T133828.xml,top_surface,2021-12-02  03:38:28,670,7990,1,Crack-minor,436,5794,490,5818,0.97874224185944
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T133932.xml,top_surface_211202T133932.xml,top_surface,2021-12-02  03:39:32,670,7990,1,Crack-outoffocus,528,5182,630,5206,0.99116009473801
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T133948.xml,top_surface_211202T133948.xml,top_surface,2021-12-02  03:39:48,670,7990,1,Crack,261,6407,280,6490,0.99959701299667
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T134137.xml,top_surface_211202T134137.xml,top_surface,2021-12-02  03:41:37,670,7990,1,Crack-minor,384,6626,437,6664,0.99968159198761
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T134207.xml,top_surface_211202T134207.xml,top_surface,2021-12-02  03:42:07,670,7990,1,Crack,600,3603,667,3627,0.9577357172966
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T134246.xml,top_surface_211202T134246.xml,top_surface,2021-12-02  03:42:46,670,7990,1,Crack-minor,429,5768,486,5797,0.99402809143066
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T134318.xml,top_surface_211202T134318.xml,top_surface,2021-12-02  03:43:18,670,7990,1,Crack-minor,463,3032,519,3056,0.99898380041122
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T134724.xml,top_surface_211202T134724.xml,top_surface,2021-12-02  03:47:24,670,7990,1,Crack,399,6898,439,6937,0.99986886978149
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T134724.xml,top_surface_211202T134724.xml,top_surface,2021-12-02  03:47:24,670,7990,1,Crack,440,6885,486,6905,0.99981731176376
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T134801.xml,top_surface_211202T134801.xml,top_surface,2021-12-02  03:48:01,670,7990,1,Crack-minor,407,536,455,565,0.99988448619843
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T134931.xml,top_surface_211202T134931.xml,top_surface,2021-12-02  03:49:31,670,7990,1,Crack-minor,282,5069,314,5145,0.99834334850311
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T135024.xml,top_surface_211202T135024.xml,top_surface,2021-12-02  03:50:24,670,7990,1,Crack-minor,315,5646,339,5691,0.99162113666534
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T135039.xml,top_surface_211202T135039.xml,top_surface,2021-12-02  03:50:39,670,7990,1,Crack-minor,425,3936,490,3965,0.99462729692459
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T135231.xml,top_surface_211202T135231.xml,top_surface,2021-12-02  03:52:31,670,7990,1,Crack-outoffocus,545,3475,594,3494,0.9933979511261
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T135835.xml,top_surface_211202T135835.xml,top_surface,2021-12-02  03:58:35,670,7990,1,Crack-minor,433,5796,488,5818,0.98857980966568
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T135921.xml,top_surface_211202T135921.xml,top_surface,2021-12-02  03:59:21,670,7990,1,Crack-minor,428,5062,499,5093,0.97062563896179
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T135930.xml,top_surface_211202T135930.xml,top_surface,2021-12-02  03:59:30,670,7990,1,Crack-outoffocus,568,1821,663,1858,0.99711167812347
D:\data\vision_6830\image_data\top_surface\nok\211202\top_surface_211202T140001.xml,top_surface_211202T140001.xml,top_surface,2021-12-02  04:00:01,670,7990,1,Crack,592,3364,645,3385,0.97353631258011
D:\data\vision_6830\image_data\top_surface\nok\211202\flag\top_surface_211202T063326.xml,top_surface_211202T063326.xml,top_surface,2021-12-02  06:33:26,670,7990,1,Crack-minor,264,7273,289,7317,0.94136691093445
D:\data\vision_6830\image_data\top_surface\nok\211202\flag\top_surface_211202T063722.xml,top_surface_211202T063722.xml,top_surface,2021-12-02  06:37:22,670,7990,1,Crack-minor,436,5918,507,5941,0.93264651298523
D:\data\vision_6830\image_data\top_surface\nok\211202\flag\top_surface_211202T064008.xml,top_surface_211202T064008.xml,top_surface,2021-12-02  06:40:08,670,7990,1,Crack,230,1133,247,1182,0.91264581680298
D:\data\vision_6830\image_data\top_surface\nok\211202\flag\top_surface_211202T065110.xml,top_surface_211202T065110.xml,top_surface,2021-12-02  06:51:10,670,7990,1,Crack-minor,402,6557,485,6585,0.93597596883774
D:\data\vision_6830\image_data\top_surface\nok\211202\flag\top_surface_211202T071101.xml,top_surface_211202T071101.xml,top_surface,2021-12-02  07:11:01,670,7990,1,Crack,289,5890,308,5954,0.91329807043076
